date,usdkzt_ret,usdkzt_ret_5d,usdkzt_ret_21d,usdkzt_vol_5d,usdkzt_vol_21d,usdkzt_vol_log,tonia_spread,twina_spread,term_spread_14d,swap1d_spread,swap2d_spread,tonia_vol_log,swap1d_vol_log,variance_explained
2021-02-28,0.2946090915777753,0.29875855386874584,0.3162748752052071,0.278469960249277,0.2781375456270602,0.008519185544330633,0.31193687848146134,0.3128503255224547,-0.2554360448698681,0.3219527894890343,0.3391173295584662,-0.18454713483876836,0.23622256707187736,0.4672236904242364
2021-03-31,0.295118529461815,0.29744231744971006,0.3162160840503285,0.2789291589673626,0.27868655829627104,0.0030977026050150575,0.31173390142182283,0.31272268351077875,-0.2550729251239263,0.3219025916604352,0.3392433367285078,-0.18531856238172287,0.23638369546749988,0.4673016741361083
2021-04-30,0.29540592150684863,0.2970952863044332,0.31519817260557614,0.2792413516373354,0.27902813967034307,-0.0005917196327043374,0.31180028648045394,0.31278124268894786,-0.2551547596864587,0.32180267049110123,0.3393916618530804,-0.185768110642941,0.2363855609714392,0.4673095986047379
2021-05-31,0.2956858607122674,0.2969170732183548,0.3152335275226766,0.27942499996019066,0.2793295625366368,-0.005709746783164381,0.31160593168080525,0.31260173218747417,-0.2549879941710696,0.3212560285254577,0.3392225782343153,-0.1866959847166822,0.23649999843559627,0.4679303185790794
2021-06-30,0.2960228582283734,0.29669739131203277,0.31511186989613554,0.27984464213581023,0.27985454390352377,-0.012377002114866803,0.31119161800925615,0.31222694573657944,-0.2545679350429319,0.32048311565008497,0.3389182817076106,-0.18781433092324076,0.237235918192788,0.4686638133969127
2021-07-31,0.29621179906323963,0.2965840609198249,0.31505969608121115,0.279836671223485,0.280057569134832,-0.01760074645968457,0.3109782131745035,0.3120650490709272,-0.2542725361102907,0.3200021019976899,0.3387879168152095,-0.1885590929653504,0.23770478749595503,0.4691960043171839
2021-08-31,0.29664129574551734,0.2963336138833794,0.31506929675419193,0.28020159058333605,0.2805046420948896,-0.02183856901490746,0.31061724188978773,0.3117840608632702,-0.25377563428220623,0.31919497276360986,0.3385904265061339,-0.18929720133040798,0.23831109577941414,0.46965144015355437
2021-09-30,0.297090385253528,0.2960697428045505,0.3148651181642082,0.28067219794875725,0.28097852256427625,-0.026237585422005254,0.3102180576055522,0.31145598721834705,-0.25328035313901254,0.31829828945366995,0.3382837155561134,-0.1904174632975831,0.23901097858303785,0.47028194925628747
2021-10-31,0.2974465068199437,0.29555534445006754,0.31463915633751893,0.28104500029735585,0.2814150090320348,-0.030298836839157565,0.3098814909197595,0.3111512415290436,-0.25293988065218853,0.31785053096765126,0.3380635469889713,-0.19142281349338094,0.23936846935930758,0.470896964155191
2021-11-30,0.2978046281852891,0.29502969522816425,0.3142979935123712,0.2814230273289519,0.28183387485372224,-0.03437258471486178,0.30989726105127535,0.31117347083167807,-0.252943532110382,0.3173769891220889,0.33813024312390344,-0.19162323508888493,0.23885262229020468,0.47096218889720837
