date,usdkzt_ret,usdkzt_ret_5d,usdkzt_ret_21d,usdkzt_vol_5d,usdkzt_vol_21d,usdkzt_vol_log,tonia_spread,twina_spread,term_spread_14d,swap1d_spread,swap2d_spread,tonia_vol_log,swap1d_vol_log,usdkzt_volume
2023-10-10,0.0017798256281933,0.0001467582224245,0.0014952661669092,0.02562465887032,0.0852554938014199,18.936617543377423,-0.5500000000000007,-0.7899999999999991,-0.2399999999999984,-3.2512006976744185,-3.150021363336231,6.890476863181864,19.87929576665188,167520710.0
2023-10-11,0.0004190675807791,6.285684405629154e-05,0.0014534723979908,0.0250783752655119,0.0853354193088914,18.65871230086359,0.0399999999999991,0.0199999999999995,-0.0199999999999995,-3.826086231801828,-3.355481972972971,6.808586664985124,19.57366676375391,126874923.0
2023-10-12,0.0028321202126218,-0.0009222401585608,0.0010314998467228,0.0243206372793192,0.0848682074564644,18.6935455458405,0.4299999999999997,-0.0399999999999991,-0.4699999999999988,-4.025499179280711,-3.867799174603176,6.745871441888128,19.5655402837858,131372262.0
2023-10-13,0.0015743902491083,-0.0003562635195727,0.0010962488408465,0.0296020651952394,0.0848340137031897,18.922224379034795,0.4400000000000013,0.3099999999999987,-0.1300000000000025,-3.853876215557886,-3.103469857529202,6.803827070415935,19.85033711581833,165126826.0
2023-10-16,0.0003146798158866,-0.0005866335653628,0.0008365927845307,0.0277478668402312,0.0836553219090616,18.7793072802952,0.5300000000000011,0.4499999999999993,-0.0800000000000018,-4.116544413999506,-3.359586621212122,6.906454433249089,19.811962646583297,143136214.0
2023-10-17,0.0024100184557402,0.0002513352514238,0.0004697787037583,0.0320124245732754,0.076873436253835,18.65980027695124,0.6900000000000013,0.4299999999999997,-0.2600000000000015,-3.268934875532697,-3.543796531914893,6.696873740958812,19.88956886373877,127013035.0
2023-10-18,0.0015686277726265,0.0004812472897933,0.000759368946627,0.0334019980501964,0.0747645949370602,18.69831990476551,0.6400000000000006,0.3599999999999994,-0.2800000000000011,-2.984127768421052,-3.1367998124075243,6.781636346073069,19.978825361998915,132000980.0
2023-10-19,0.0025046976150093,0.0015486108553195,0.0006214874010631,0.017975807812649,0.0731554831156883,18.52333615410922,0.5100000000000016,0.2399999999999984,-0.2700000000000031,-3.4557141922328274,-2.731395348694102,6.666345918861035,19.35490038017228,110810950.0
2023-10-20,0.0007298889850124,0.0010877550084954,0.0002340251730792,0.0241506504866661,0.0689557722812646,18.758415618824586,0.2699999999999996,0.3000000000000007,0.0300000000000011,-3.264961349489452,-2.895645978947142,6.812246079374685,19.24031229573032,140176881.0
2023-10-23,0.0034899672842687,0.000452697514819,0.0003471805086344,0.0406510058126923,0.0667634911063446,18.81508853125334,0.4100000000000001,0.3500000000000014,-0.0599999999999987,-3.6768593850177886,-2.4825739090909096,6.940609615853084,19.358772105785373,148350538.0
2023-10-24,0.0023684028551018,-0.0005029867473494,0.0002705634984491,0.0403092693153869,0.0673297677145688,19.05462447984506,0.7100000000000009,0.379999999999999,-0.3300000000000018,-4.1865092987170165,-3.4567438580969654,7.02123573848514,19.616056701052784,188503000.0
2023-10-26,0.0047326165000995,-0.0017632356018946,-0.0004894292341763,0.0445110215950079,0.0564203556513196,18.97931198452291,0.7600000000000016,0.3900000000000005,-0.370000000000001,-3.6923857636569055,-3.788869191577124,7.000835701998149,20.022473909630467,174827789.0
2023-10-27,0.0078315565902737,-0.0038304864429512,-0.0008275676035412,0.0425141632675965,0.0618990771907926,19.34666803190734,0.8099999999999987,0.379999999999999,-0.4299999999999997,-3.306131292831866,-3.217549745471043,7.012862762630064,19.935807976915225,252435930.0
